Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-03-18 02:00:00,1.6231912930082688,1064.0,44.0,5.5,787.0,61.0,1057.0,88.0,1407.0,1115.0,14.8,52.1,0.8686
2004-03-18 03:00:00,0.8929501531368333,970.0,42.0,3.6,687.0,65.12057239282223,1196.0,89.00384901320906,1351.0,954.0392953659625,13.9,53.9,0.8501
2004-03-18 04:00:00,0.868518011787349,954.0,28.0,2.8237831466263517,645.0,60.0,1200.759995034347,78.0,1259.3606885530917,925.0,11.6,61.9,0.8442
2004-03-18 05:00:00,0.8944615025896152,947.1278014549686,20.0,2.5,623.0,37.0,1293.0,57.0,1307.0,828.0,12.0,58.9,0.8233
2004-03-18 06:00:00,0.5030350817711413,886.903685115597,26.0,3.0,602.0080809333544,68.0,1251.0,71.0,1333.0,893.0,10.9,62.1,0.8113
2004-03-18 07:00:00,1.4334923749262853,1166.0,78.0,7.139845634601958,889.4157546333341,139.0,1005.0,85.0,1551.0,1075.0,10.6,63.3,0.8067
2004-03-18 08:00:00,3.5042776879780035,1643.0,319.0,23.3,1384.0,339.0,667.0,124.0,2094.0,1610.0,11.5,64.0923190294445,0.8117
2004-03-18 09:00:00,5.7147763781785255,1934.0,506.0,35.8,1682.0,421.0,441.51425979671717,151.0,2468.0,2245.9866429048884,14.3,50.6,0.8186
2004-03-18 10:00:00,4.849082831175476,1617.0,210.50403875992728,21.3,1444.7785642222884,349.0,686.0,150.0,2010.0,1819.0,17.8,51.26603847289728,0.821
2004-03-18 11:00:00,3.0457310496538628,1473.0,182.36534640371613,14.3,1127.0,224.0,831.0,152.0,1752.0,1568.0,20.8,34.4,0.8365
2004-03-18 12:00:00,2.207345726971025,1379.0,155.32069786685977,12.5,1068.0,171.0,899.0,139.0,1663.0,1374.0,21.770311886947013,28.2,0.8219
2004-03-18 13:00:00,2.2856220011748016,1385.0,161.6176084632842,12.2,1056.0,149.0,891.0,133.0,1638.35566218138,1268.0,24.2,31.0468725270484,0.8515
2004-03-18 14:00:00,2.3902199536455533,1379.0,173.7850398579936,13.1,1087.0,137.0,901.0,126.0,1660.0,1144.0,23.237491220527613,24.9,0.7829
2004-03-18 15:00:00,2.5523972790316503,1322.0,194.5103579701626,14.4,1129.0,149.0,934.0,128.0,1642.328837937663,1109.0,27.0,24.987942712979795,0.6275
2004-03-18 16:00:00,3.3121737346538715,1496.0,259.08757843187846,16.8,1205.0,172.0,822.0,169.0,1767.0,1347.0,26.753824837536534,23.1,0.818
2004-03-18 17:00:00,3.1179726348486807,1409.0,252.04374196008078,14.5,1131.0,166.0,873.0,149.0,1689.0,1206.0,25.8,23.9,0.7832
2004-03-18 18:00:00,3.871766240318049,1513.0,261.06273393086315,21.5,1338.0,214.0,764.0,156.0,1957.0,1397.0,23.0,26.8,0.7446
2004-03-18 19:00:00,4.456335334798776,1667.0,292.53699559223514,26.4,1464.0,280.0,538.3464635145715,168.0,2118.0,1588.0,20.7,31.1,0.7523
2004-03-18 20:00:00,4.758127600395602,1667.0,328.75289333303715,26.0,1453.0,276.0,479.2156301376147,176.0,2051.0,1569.0,21.247175705136215,36.2,0.7676
2004-03-18 21:00:00,2.8511647004500844,1430.0,292.2439551933363,14.1,1307.2040822787467,178.0,814.0,135.0,1732.0,1322.0,16.0,48.4,0.6058523558201054
2004-03-18 22:00:00,2.4050806817831916,1333.0,227.53300297731067,10.3,989.0,129.0,885.0,121.0,1621.0,1147.4810106330674,14.5,57.8,0.9456
2004-03-18 23:00:00,1.7484625841458568,1262.0,196.54286757806972,8.3,911.0,95.0,948.0,99.0,1545.0,1062.0,13.1,64.2,0.9606
2004-03-19 00:00:00,2.3504001453423986,1287.0,210.55646083057388,9.361632017328727,936.0,126.0,918.0,106.0,1606.0,1040.0,12.0,69.7,0.9735
2004-03-19 01:00:00,1.557937501901342,1134.0,212.80325748363816,6.6,840.0,103.0,1021.0,96.0,1501.0,917.0,8.678861342770226,71.1,0.9915
2004-03-19 02:00:00,1.4280815522531083,999.0,148.8736055490745,3.6,688.0,48.0,1229.0,63.0,1232.5688066105954,594.0,12.5,69.3,1.0029
2004-03-19 03:00:00,0.9057723599383043,961.0,142.17531947443217,2.5,591.5301538807264,138.24382187471815,1382.0,79.56841402869753,1301.0,430.0,12.5,60.09916979854397,0.9768
2004-03-19 04:00:00,0.6265291223241838,934.0,108.26218465425733,2.4283522588598263,544.3799002217243,20.0,1440.0,32.0,1280.0,397.0,12.3,67.7,0.9665
2004-03-19 05:00:00,0.5876601555853087,913.0,93.0405050076133,1.3,525.0,18.0,1620.0,28.0,1260.0,370.0,12.5,66.8,0.962
2004-03-19 06:00:00,0.4041634610632834,969.0,88.75277185950299,2.3,607.0,56.0,1373.0,61.0,1324.0,438.0,12.3,66.3,0.9487
2004-03-19 07:00:00,1.0055113627202834,1182.0,126.93114745140477,6.7,845.0,115.0,1054.0,99.0,1539.0,704.0,12.4,64.9,0.9332
2004-03-19 08:00:00,4.235704731776109,1740.0,198.13637305127145,22.8,1372.0,320.0,671.0,157.0,2144.0,1476.0,13.0,61.6,0.9209
2004-03-19 09:00:00,6.195827343474143,1819.0,282.5759373254592,31.3,1760.2810666194164,357.0,621.9160700296833,166.0,2456.0,2158.6928047888005,13.6,58.8,0.912
2004-03-19 10:00:00,4.17601253116141,1427.0,226.79839711601076,19.2,1275.0,253.0,701.0,149.0,1980.0,1398.0,13.9,57.1,0.9032
2004-03-19 11:00:00,3.415714987689208,1422.1347488328627,223.43099743418242,16.4,1191.0,218.0,759.0,135.0,1879.0,1268.0,14.5,54.4,0.8917
2004-03-19 12:00:00,2.9641042717393815,1296.727117058534,209.8179111920663,14.0,1117.0,192.0,813.0,127.0,1751.0,1188.0,15.5,50.1,0.8744
2004-03-19 13:00:00,3.031873621769752,1304.0,214.58199498460093,15.3,1157.0,176.0,793.0,122.0,1801.0,1171.0,16.1,47.6,0.8655
2004-03-19 14:00:00,3.3318243150659956,1364.0,208.926053295139,16.7,1202.0,198.0,771.0,135.0,1875.0,1250.0,16.3,47.1,0.864
2004-03-19 15:00:00,3.649135043353656,1410.0,202.7707394607358,19.0,1268.0,212.0,724.0,139.0,1957.0,1344.0,16.4,47.5,0.8791
2004-03-19 16:00:00,3.656469327929435,1476.0,227.59541436266886,19.4,1280.0,249.0,708.0,147.0,1955.0,1378.0,16.1,50.2,0.9094
2004-03-19 17:00:00,3.934960964707283,1447.2087980702765,232.77012104639158,20.9,1320.0,270.0,682.7992611246226,158.0,2005.0,1435.0,16.0,50.7,0.9142
2004-03-19 18:00:00,3.881185576404525,1442.0,229.79502626894322,20.691984841330072,1301.0,231.0,704.0,146.0,1952.0,1372.0,19.124022553793964,50.3,0.8989
2004-03-19 19:00:00,4.2428652470921815,1469.0,247.53147740530773,21.7,1344.0,251.0,677.0,144.0,1997.0,1471.0,15.5,50.6,0.884
2004-03-19 20:00:00,3.8314668204915043,1467.0,256.6898389314946,19.8,1292.0,210.0,698.0,138.0,1942.0,1481.3251730534168,15.4,51.4,0.8498166690678146
2004-03-19 21:00:00,3.880417552182872,1421.0,245.00975475142496,16.7,1202.0,249.0,748.0,143.0,1854.0,1429.0,15.2,53.1,0.9117
2004-03-19 22:00:00,2.7342818115615426,1175.0,219.6725752403191,9.1,959.1669068902443,143.0,904.0,116.0,1604.0,1029.6539489263407,14.7,57.6,0.9573
2004-03-19 23:00:00,2.711145959472523,1215.0,133.7996481090066,8.3,912.0,127.0,948.0,109.0,1547.0,993.0,14.2,58.3,0.938
2004-03-20 00:00:00,2.1686005105312547,1127.0,121.69898051860113,5.8,802.0,104.0,1064.0,92.0,1447.0,837.0,13.8,57.9,0.9085
2004-03-20 01:00:00,1.9984487689279404,1090.0,128.04766165090845,5.2648042335856955,773.0,86.0,1072.7187019853582,83.0,1429.0,761.0,10.318799601915465,55.9,0.8842
2004-03-20 02:00:00,1.6117824920669388,1017.0,146.8759310924031,4.1,718.0,74.0,1182.0,81.0,1382.0,650.0,13.9,55.6,0.8576190504269383
2004-03-20 03:00:00,1.4866483062359228,997.0,146.7537401881187,3.4,677.0,113.30025229404009,1252.0,84.4142651706476,1359.0,591.0,13.8,55.1,0.8666
2004-03-20 04:00:00,0.9838980318484334,945.0,173.40331574373715,2.9,646.0,44.0,1308.0,55.0,1332.0,505.0,13.8,54.6,0.8574
2004-03-20 05:00:00,1.3053845548608267,956.0,173.64625978394633,3.1,661.0,42.0,1260.0,53.0,1351.0,518.0,13.6,55.1,0.856
2004-03-20 06:00:00,1.1468434210074963,966.0,135.34344227775722,2.5,622.0,63.0,1298.7860087902568,67.0,1342.0,571.0,13.6,52.2055631826197,0.9129
2004-03-20 07:00:00,1.544872311942409,1064.0,112.43593900647045,4.3,728.0,115.0,1161.0,91.0,1461.0,842.0,14.166978460394176,58.4,0.896
2004-03-20 08:00:00,1.782408674177738,1105.5392032652476,123.7952436094931,7.523575715437585,935.0,170.0,902.0,113.0,1623.0,1145.0,14.716402942401563,58.0,0.9083
2004-03-20 09:00:00,2.269271588197007,1348.0,170.63311024172958,10.5,998.0,147.0,834.0,102.0,1689.0,1218.0,14.6,53.1,0.8765
2004-03-20 10:00:00,2.9809152211254686,1425.0,218.34420075541823,12.5,1068.0,166.0,776.0,107.0,1764.0,1341.0,15.0,52.3,0.8881
2004-03-20 11:00:00,3.0739717828706112,1474.0,222.57303793773684,12.3,1061.0,195.0,722.9167458642423,113.0,1768.0,1406.0,15.4,52.1,0.9046
2004-03-20 12:00:00,2.989055915400091,1490.0,239.9232428351301,11.7,1039.0,182.0,782.0,108.0,1757.0,1422.0,16.3,50.0,0.9158
2004-03-20 13:00:00,2.993565542808267,1369.5366697923753,230.8554136604297,11.7,1040.0,168.0,809.0,105.0,1735.0,1373.0,17.1,47.105440116634746,0.9281
2004-03-20 14:00:00,2.063046102664337,1376.0,201.24341680950434,9.3,953.0,125.0,900.0,93.0,1636.0,1153.0,19.0,42.9,0.937
2004-03-20 15:00:00,1.7714488039626684,1305.0,212.4898913559818,7.6,884.0,95.0,980.0,87.0,1573.0,927.0,19.5,42.3,0.9476
2004-03-20 16:00:00,1.1937133200853314,1283.0,208.5695975803814,6.7,844.0,79.0,1036.0,76.0,1539.0,766.0,19.5,42.3,0.9493
2004-03-20 17:00:00,2.2857686329830456,1392.0,258.3170013210382,9.7,967.0,119.0,930.0,94.0,1649.0,941.0,20.013020140422274,43.8,0.9556
2004-03-20 18:00:00,2.396157274786974,1452.0,299.2257896515644,12.4,1063.0,142.0,856.0,110.0,1774.0,1146.0,18.5,46.3,0.9744
2004-03-20 19:00:00,3.671027490792457,1633.0,328.50854335219094,20.729132799269653,1199.0,215.0,734.0,136.0,1919.0,1417.0,17.4,51.6,1.0159
2004-03-20 20:00:00,3.6649452540152154,1625.0,332.32026339799097,16.4,1191.0,229.0,733.0,139.0,1856.1455547119851,1442.0,17.1,51.3,0.9914
2004-03-20 21:00:00,3.3158627943119905,1535.0,322.42270053658183,13.7,1108.0,206.0,785.0,125.0,1820.0,1524.3915043127054,16.4,53.8,0.9336071507308026
2004-03-20 22:00:00,2.467752357902741,1323.0,272.17737418558477,9.9,973.0,147.0,864.0,111.0,1712.0,1125.0,16.2,57.627069644704505,1.0132
2004-03-20 23:00:00,2.2840503881227407,1236.2558944266616,279.87401743432235,8.9,937.0,122.0,905.0,97.0,1672.0,1036.0,15.9,60.129288960596774,1.0356
2004-03-21 00:00:00,3.085752962011068,1456.0,297.59865225377916,10.6,999.0,175.0,835.0,107.0,1714.0,1202.0,15.7,58.6,1.0396
2004-03-21 01:00:00,2.3796801141347483,1300.0,266.14833924420543,7.4,872.0,133.0,941.0,90.0,1577.0,1054.0,15.1,60.9,1.0398
2004-03-21 02:00:00,1.8140957496685222,1203.0,180.26706058536698,6.2,842.3378862685004,89.0,1004.0,84.0,1326.6343147114478,903.0,15.6,56.6,0.9951
2004-03-21 03:00:00,1.8524512193455318,1112.7905760556628,171.5423779564442,6.5,836.0,143.530772825925,987.0,91.97393817026503,1554.0,885.0,13.738732825673601,57.9,0.9941
2004-03-21 04:00:00,1.3270137902430998,1117.0,91.69052833023214,5.8,802.0,85.0,1029.0,87.0,1539.0,818.0,15.4,57.8,1.0021
2004-03-21 05:00:00,1.4935223914584586,1062.0,90.7647716992734,4.0,711.0,55.0,1136.0,66.0,1461.0,700.0,14.172194484928701,60.6,1.0196
2004-03-21 06:00:00,1.2359736416396285,947.0,108.96545855771595,2.1,594.0,24.0,1300.0,36.0,1390.0,580.0,13.31954960509181,58.95688994302205,1.0316
2004-03-21 07:00:00,1.2908154953713389,1065.0,116.19193268846331,3.6,687.0,72.0,1143.0,62.0,1492.0,815.0,14.2,66.2,1.0145517708854004
2004-03-21 08:00:00,1.4524516837520278,1155.0,160.87191388435156,4.4,734.0,122.0,1062.0,91.0,1492.4193288109232,1035.0,14.5,65.3,1.0704
2004-03-21 09:00:00,1.3317443786047365,1220.0,158.91572064078568,5.4,782.0,111.0,996.0,89.0,1560.0,1067.0,15.3,63.13783462123852,1.0695100249249592
2004-03-21 10:00:00,1.4567554272051777,1301.0,199.8793640680548,7.1,970.158993102369,123.0,914.0,93.0,1633.0,1093.1821749444941,16.3,59.0,1.0868
2004-03-21 11:00:00,1.5820944291068626,1279.0,188.51655458650495,7.3,903.4223668617739,106.0,911.0,81.0,1537.4034757625,1000.0,18.9,49.6,1.07
2004-03-21 12:00:00,1.2896489930347885,1267.0,162.4231229958919,7.6,883.0,103.0,953.0,82.0,1617.0,906.0,20.087777770981404,46.1,1.0249
2004-03-21 13:00:00,1.461571876165547,1239.0,255.3645753951327,6.8,848.0,102.0,981.0,80.0,1568.0,846.731192924992,20.8,41.6,0.9314934392079991
2004-03-21 14:00:00,0.6226973986919759,1128.0,246.11063607001137,4.6,742.0,48.0,1144.0,48.0,1299.9644744893992,610.0,21.4,40.3,0.9141867052725042
2004-03-21 15:00:00,1.363789627505121,1243.0,242.15620595735402,8.4,864.6758662847528,63.0,962.0,61.0,1336.0580590469535,657.0,20.513150164279576,39.3,0.9791
2004-03-21 16:00:00,1.615251499476644,1208.0,245.1690500398921,6.9,853.0,98.0,1060.0,89.0,1506.0,708.1487735035205,20.3,38.0,0.8942
2004-03-21 17:00:00,2.4509025318470563,1306.0,291.80623615795196,9.608714074952273,938.0,132.0,961.0,105.0,1607.0,762.0,19.4,41.3,0.9206
2004-03-21 18:00:00,3.288819044389208,1546.0,272.27241415984656,15.1,1151.0,173.0,769.0,116.0,1874.0,1122.0,18.5,43.8,0.9252
2004-03-21 19:00:00,3.2010696197840516,1501.0,192.20315243464813,12.6,1071.0,185.0,823.0,119.0,1744.0,1130.0,17.8,48.1,0.9689
2004-03-21 20:00:00,3.621472930454094,1605.0,174.63942043996485,15.1,1153.0,266.0,769.0,144.0,1840.0,1253.3183945775193,18.8049445293781,46.9,0.952
2004-03-21 21:00:00,2.76029236825782,1316.0,179.0500516678155,9.9,948.5897763608856,188.0,883.0,123.0,1548.6823580675186,1272.0,17.4,49.1,0.9688
2004-03-21 22:00:00,2.4054432226963858,1195.0,238.33375764481963,8.0,898.0,122.0,933.0,105.0,1594.0,958.3092523371582,17.0,51.7,0.9914
2004-03-21 23:00:00,2.1477515981959496,1211.0,233.41893553318653,7.9,896.0,112.0,920.0,93.0,1624.0,1066.0,16.4,55.1,1.0198
2004-03-22 00:00:00,1.723015264310313,1161.0,209.72086738768093,6.1,815.0,93.0,995.0,86.0,1582.0,909.0,16.1,60.0,1.0919
2004-03-22 01:00:00,1.4780204723490298,1095.0,233.24917682986126,5.1,759.2732797158346,74.0,1050.0,76.0,1547.0,818.0,15.8,60.5,1.0805
2004-03-22 02:00:00,1.3447950852255244,1062.7607501987843,189.42002920358937,4.816610937441527,563.0,23.0,1417.0,33.0,1355.0,472.0,16.3,57.0,1.0491
2004-03-22 03:00:00,1.1431815230338804,842.0,325.63153764061246,0.7,468.0,-44.07884490419613,1813.0,14.108431410735449,1274.0,394.0,16.9,53.9,1.0309
2004-03-22 04:00:00,1.549879872922962,854.0,253.15616223229708,0.8,481.0,17.0,1756.0,27.0,1304.0,396.0,16.1,55.9,1.0153
2004-03-22 05:00:00,1.0412399599207727,845.0,254.8840921475558,0.7,472.0,15.0,1786.0,23.0,1278.0,378.0,16.5,53.9,1.0049
2004-03-22 06:00:00,1.9291544535903293,942.0,233.54764945925368,2.0,586.0,41.0,1480.0,46.0,1373.0,432.0,16.4,55.62954302697132,0.9979
2004-03-22 07:00:00,2.587624267885234,1090.0,295.06144305114384,10.005001045513044,768.0,86.0,1072.0,76.0,1538.0,699.0,16.595135873389076,57.6,1.0195
2004-03-22 08:00:00,4.065032092023402,1514.0,396.1544647244532,17.7,1230.0,226.0,732.0,116.0,1996.0,1252.0,15.8,53.7,0.9571
2004-03-22 09:00:00,4.2098747826166125,1379.0,383.2931495053315,18.4,1252.0,214.0,711.0,115.0,1962.0,1237.0,17.4,42.1,0.8281
2004-03-22 10:00:00,2.1993564252462803,1074.0,332.7258660507925,6.9,854.0,115.0,1032.0,83.0,1484.0,772.0,17.9,38.4,0.7793
2004-03-22 11:00:00,2.088536107013833,1090.0,317.49553926924733,7.3,818.2592997809633,124.0,1026.0,87.0,1509.0,766.0,18.5,36.7,0.7764
2004-03-22 12:00:00,2.151976709881106,1110.0,293.0168220569394,9.6,964.0,122.0,969.0150858250394,90.0,1577.0,829.0,21.0,29.6,0.7263
2004-03-22 13:00:00,2.6197882603482214,1102.0,314.6791148853623,10.4,994.0,107.0,955.0,87.0,1599.0,783.0,21.3,28.1,0.7067
2004-03-22 14:00:00,2.3309099981150454,1100.0,256.80965987141985,11.2,993.4313625920053,133.0,952.0,99.0,1607.0,822.0,21.3,26.1,0.6539
2004-03-22 15:00:00,2.3643695297597427,1094.0,261.56805374933197,10.7,1003.0,130.0,965.0,99.0,1574.0,813.0,21.3,26.8,0.6681
2004-03-22 16:00:00,2.713378363372345,1076.0,451.0,11.6,1034.0,150.0,964.0,101.0,1544.0,813.0,21.3,26.47383652988246,0.606
2004-03-22 17:00:00,2.387551402048089,1152.0,185.0,12.4,1062.0,138.0,928.0,103.0,1404.5417727416134,850.0,20.2,28.5,0.6682
2004-03-22 18:00:00,4.812291717411906,1407.0,426.0,18.3,1249.0,213.0,720.0,129.0,1932.0,1276.0,17.0,43.1,0.8264
2004-03-22 19:00:00,5.624097758493722,1438.0,672.0,21.0,1325.0,232.0,678.0,143.0,1993.0,1401.0,15.6,47.4,0.8347
2004-03-22 20:00:00,4.49286953156785,1425.0,624.0,21.0,1325.0,238.0,678.0,146.0,1965.0,1498.7996090590466,13.056683735078387,47.4,0.8178
2004-03-22 21:00:00,3.7870706478833878,1279.0,325.0,14.5,1131.0,180.0,775.0,124.0,1758.0,1243.0,14.5,49.7,0.8177
2004-03-22 22:00:00,1.556410878626124,1132.0,143.0,9.866612273420147,916.0,128.0,920.0,113.0,1561.0,1083.0,11.041241383320752,52.0,0.8871014858560908
2004-03-22 23:00:00,0.3733877042560916,1006.0,89.0,4.3,729.0,65.0,1142.0,80.0,1370.0,714.0663375828228,14.891160859574859,49.4,0.8106
2004-03-23 00:00:00,0.7383031106275944,982.0,73.0,3.5222068020711967,700.0,53.0,1204.0,72.0,1359.0,735.0,13.8,52.06482743632243,0.8071
2004-03-23 01:00:00,0.9363180082535303,969.0,48.0,2.7,632.3768053967425,47.0,1271.0,64.0,1309.0,684.0,14.0,51.3,0.8163
2004-03-23 02:00:00,0.8032933852801887,941.0,47.0,2.5,621.0,51.0,1298.0,70.0,1330.0,714.0,13.0,56.8,0.8444
2004-03-23 03:00:00,-0.03374759766980162,892.0,36.0,1.2,522.0,6.670837870477698,1522.0,25.31390947433202,1285.0,456.0,11.0,70.0,0.9215
2004-03-23 04:00:00,0.016968807467323987,926.270431582919,25.0,0.8,478.0,20.0,1701.0,31.0,1261.0,401.0,10.1,76.8,0.9483
2004-03-23 05:00:00,0.34272771710851324,834.0,19.0,0.6,459.0,13.0,1908.0,22.0,1381.687755919251,361.0,8.8,80.5,0.9147
2004-03-23 06:00:00,1.1627335343490923,909.0,26.0,1.8,567.0,33.0,1542.0,47.0,1287.0,600.215165670048,9.6,75.4,0.9004
2004-03-23 07:00:00,1.547803905811746,1061.0,60.0,4.6,745.0,103.0,1178.0,88.0,1364.494488940207,616.0,9.514279856403627,74.08479642486881,0.9093
2004-03-23 08:00:00,2.6178587977131986,1441.0,248.0,12.244882183076365,1124.0,224.0,851.0,130.0,1829.0,1089.0,10.0,74.2,0.9117
2004-03-23 09:00:00,4.041099909713079,1543.3811535995846,535.0,21.0,1325.0,244.0,684.0,132.0,2010.4724417038274,1329.0,11.2,69.7,0.9232
2004-03-23 10:00:00,3.1712218583406653,1343.0,340.0,16.2,1185.0,237.0,721.8830591639463,132.0,1857.0,1311.0,12.0,62.9,0.8803
2004-03-23 11:00:00,3.663661450352346,1308.0,325.0,15.5,1166.0,220.0,792.0,131.0,1794.0,1236.0,12.8,55.8,0.821
2004-03-23 12:00:00,3.1070210755762995,1209.0,267.0,13.4,1097.0,207.0,837.0,129.0,1746.0,1147.0,13.741774754925533,54.8,0.8234
2004-03-23 13:00:00,3.5291901169875084,1310.0,325.0,16.9,1151.6818593887713,208.0,770.0,132.0,1847.0,1301.0,13.8,53.4,0.8231213994221062
2004-03-23 14:00:00,2.757082603739615,1171.0,268.0,12.4,1064.0,160.0,881.0,110.0,1639.0,1097.0,16.0,55.61661507313573,0.7674
2004-03-23 15:00:00,2.1578811582017092,1112.0,136.0,10.1,980.0,131.0,924.0,99.0,1589.0,900.0,14.1,49.8,0.7971
2004-03-23 16:00:00,1.9473494347208582,1212.5516329001498,118.0,8.7,927.0,128.0,944.0,100.0,1570.0,781.0,12.0,61.1,0.8537
2004-03-23 17:00:00,2.32058708530727,1225.0,276.0,13.8,1111.0,176.0,818.0,122.0,1719.0,1013.0,13.6,54.6,0.8465
2004-03-23 18:00:00,1.3267045920008118,1065.0,151.0,9.3,953.0,107.0,962.0,97.0,1327.9514485817283,790.0,14.442839982556155,49.5,0.8454275622776753
2004-03-23 19:00:00,2.218346772724464,1236.0,236.0,13.0,1040.7531217863122,131.0,854.0,112.0,1688.0,1059.0,11.7,57.1,0.7822
2004-03-23 20:00:00,2.7003238923308066,1309.0,220.0,14.3,1126.0,166.0,812.0,128.0,1722.0,1205.0,11.5,58.2,0.7867
2004-03-23 21:00:00,2.309484106719191,1089.0,87.0,8.20163167776267,884.0,89.0,1006.0,101.0,1487.0,975.0,12.6,54.2,0.7881
2004-03-23 22:00:00,1.8388666714064827,1000.0,81.0,5.3,776.0,81.0,1141.0,96.0,1375.0,896.0,12.0,54.9,0.7664
2004-03-23 23:00:00,1.6204324653920321,1041.0,74.0,5.4,789.5508808326294,78.0,1105.0,86.0,1425.0,911.0,11.0,61.4,0.8057
2004-03-24 00:00:00,1.5567247611919397,1045.0,55.0,4.9,756.0,70.0,1137.0,85.0,1411.0,902.0,11.1,62.2,0.8199
2004-03-24 01:00:00,1.8213652986095523,997.0,74.0,4.6,744.0,76.0,1151.0,79.0,1405.0,832.0,10.8,62.5,0.8082
2004-03-24 02:00:00,-0.09074893661806671,948.0,35.0,2.7,634.0,43.0,1320.0,61.0,938.5158666560999,715.0,11.3,60.0,0.8025
2004-03-24 03:00:00,-0.03354394796772775,878.0,29.0,1.6,551.0,-74.39534824279522,1493.0,5.918530857082416,1272.0,342.0748587867946,10.6,61.6,0.7856
2004-03-24 04:00:00,1.22821331800063,908.0,29.0,1.7,705.8641724510891,44.0,1355.2922467126552,66.0,1286.5752780774817,721.0,10.2,62.7,0.7813
2004-03-24 05:00:00,1.1659078693657856,892.0,20.0,3.2478827912906354,522.0,34.0,1572.0,54.0,1255.0,496.26950482410984,10.9,58.6,0.7628
2004-03-24 06:00:00,1.257572569940283,954.0,32.0,1.7,561.0,43.0,1496.0,57.0,1255.0,612.0,10.8,57.2,0.7382
2004-03-24 07:00:00,0.6870761746408363,1045.0,84.0,4.8,751.0,79.0,1186.0,75.0,1403.0,800.0,10.4,64.65191071484911,0.7455
2004-03-24 08:00:00,1.7048421703129966,1383.0,245.0,13.8,929.0007988772373,174.0,1074.5748188620419,97.0,1706.0,1173.0,11.0,57.3,0.7501
2004-03-24 09:00:00,3.532213751140511,1597.0,553.0,23.7,1252.5384150536036,235.0,652.0,110.0,2080.0,1519.0,11.2,56.9,0.9298755734077226
2004-03-24 10:00:00,3.165682776546846,1318.0,450.0,14.2,1124.0,218.0,762.0,113.0,1770.0,1287.0,12.1,54.9,0.7734
2004-03-24 11:00:00,2.150903750259435,1138.0,118.0,8.0,898.0,136.0,950.0,88.0,1505.0,966.0,15.1,44.3,0.7535
2004-03-24 12:00:00,1.649270210558308,1098.0,118.0,6.7,842.0,117.0,1012.0,85.0,1440.0,828.0,15.6,40.6,0.7146
2004-03-24 13:00:00,1.6622930755221947,998.6883099742138,144.0,8.7,927.0,119.0,1048.826398113396,96.0,1477.0,825.0,16.9,34.6,0.6597
2004-03-24 14:00:00,2.2579162109147246,1170.0,159.0,10.8,1009.0,126.0,902.8409454475363,106.0,1566.0,872.0,19.14200709215346,35.6,0.6697
2004-03-24 15:00:00,1.7958013956857906,1112.0,122.0,6.7,842.0,100.0,1015.0,91.0,1494.0,680.0,11.3,63.9,0.8554
2004-03-24 16:00:00,2.654144954648107,1390.0,230.0,11.4,1028.0,197.0,881.3632227120249,126.0,1730.0,1002.0,9.6,81.1,0.972
2004-03-24 17:00:00,2.720581869341829,1353.0,320.0,13.4,1096.0,195.0,774.0,130.0,1783.0,1159.0,11.7,69.1,0.9497
2004-03-24 18:00:00,2.2343809067345464,1199.8664943318386,263.0,12.0,1050.0,156.0,777.5049279026094,111.0,1722.0,979.0,10.7,66.49542852850817,0.8794
2004-03-24 19:00:00,3.2953900694452685,1501.0,556.0,20.2,1302.0,247.0,681.0,134.0,2008.0,1311.0,10.7,67.3,0.8643
2004-03-24 20:00:00,2.995831247879842,1273.0,458.0,14.4,1090.367122434067,190.0,795.0,136.0,1744.0,1071.0,9.051567814820356,64.64755642386544,0.8486
2004-03-24 21:00:00,1.745242823229942,1179.0,214.0,9.4,955.0,169.0,928.0,125.0,1571.0,899.0,10.3,66.3,0.7011993639987724
2004-03-24 22:00:00,1.3937248437354397,1047.0,97.0,5.9,809.0,118.0,1064.0,108.0,1435.0,766.0,10.1,66.9,0.8673593590593169
2004-03-24 23:00:00,1.2381732351552412,940.9240192032667,79.0,4.70937197348734,739.0,81.0,1186.0,87.0,1354.0,589.0,10.4,71.55692375512447,0.7717
2004-03-25 00:00:00,1.73802430648235,997.0,81.0,4.5,737.0,80.0,1168.0,89.0,1341.0,631.0,10.282389165787158,59.9,0.7516
2004-03-25 01:00:00,1.8021807427613725,970.0,52.0,2.5,621.0,42.0,1400.0,58.0,1249.0,479.0,3.6845996114397916,58.4,0.7686
2004-03-25 02:00:00,1.475422263962384,902.0,38.0,1.8,568.0,38.0,1450.0,54.0,1253.0,479.0,9.1,68.1,0.688033499227343
2004-03-25 03:00:00,1.3501520798526845,921.0,35.0,1.4422473011030146,538.0,124.32919409918357,1564.0,68.764930106228,1224.0,393.3252572365948,9.5,68.2,0.8091
2004-03-25 04:00:00,1.7971007457592867,858.0,29.0,0.9,490.0,18.0,1707.0,28.0,1212.0,378.0,9.3,72.3,0.8496
2004-03-25 05:00:00,1.630205461329692,878.0,21.0,0.6,577.0738415120138,12.0,1935.0,20.0,1158.0,344.0,9.9,66.8,0.8308942075494584
